,time,delta,seconds_remaining,replicated_seconds_remaining,is_overtime,ball_has_been_hit
120,9.3204345703125,0.036000799387693405,300,0.0,,
121,9.356432914733887,0.03600060194730759,300,0.0,,
122,9.392430305480957,0.03600030019879341,300,0.0,,
123,9.428427696228027,0.03600040078163147,300,0.0,,
124,9.46442699432373,0.03600069880485535,300,0.0,,
125,9.500425338745117,0.03600100055336952,300,0.0,,
126,9.53642463684082,0.036000899970531464,300,0.0,,
127,9.57242202758789,0.03600040078163147,300,0.0,,
128,9.608420372009277,0.03600059822201729,300,0.0,,
129,9.64441967010498,0.036000899970531464,300,0.0,,
130,9.680418014526367,0.03600050136446953,300,0.0,,
131,9.716415405273438,0.03600040078163147,300,0.0,,
132,9.752413749694824,0.03600059822201729,300,0.0,,
133,9.788413047790527,0.03600050136446953,300,0.0,,
134,9.82441234588623,0.03600100055336952,300,0.0,,
135,9.860411643981934,0.036000799387693405,300,0.0,,
136,9.89640998840332,0.03600049763917923,300,0.0,,
137,9.932408332824707,0.036000702530145645,300,0.0,,
138,9.968405723571777,0.03600049763917923,300,0.0,,
139,10.002687454223633,0.034282900393009186,300,0.0,,
140,10.039595603942871,0.03690990060567856,300,0.0,,
141,10.075593948364258,0.03600059822201729,300,0.0,,
142,10.111592292785645,0.036000702530145645,300,0.0,,
143,10.147590637207031,0.03600069880485535,300,0.0,,
144,10.183588027954102,0.03600040078163147,300,0.0,,
145,10.219587326049805,0.03600100055336952,300,0.0,,
146,10.255584716796875,0.03600040078163147,300,0.0,,
147,10.291583061218262,0.03600059822201729,300,0.0,,
148,10.327580451965332,0.03600040078163147,300,0.0,,
149,10.363577842712402,0.03600030019879341,300,0.0,,
150,10.399577140808105,0.036000799387693405,300,0.0,,
151,10.435575485229492,0.03600040078163147,300,0.0,,
152,10.471572875976562,0.03600059822201729,300,0.0,,
153,10.507570266723633,0.03600040078163147,300,0.0,,
154,10.543567657470703,0.03600040078163147,300,0.0,,
155,10.579566955566406,0.036000799387693405,300,0.0,,
156,10.615565299987793,0.03600050136446953,300,0.0,,
157,10.651564598083496,0.036000899970531464,300,0.0,,
158,10.6875638961792,0.03600059822201729,300,0.0,,
159,10.72356128692627,0.03600040078163147,300,0.0,,
160,10.75955867767334,0.03600030019879341,300,0.0,,
161,10.795557022094727,0.036000799387693405,300,0.0,,
162,10.831554412841797,0.03600050136446953,300,0.0,,
163,10.865950584411621,0.034398097544908524,300,0.0,,
164,10.901947975158691,0.03600030019879341,300,0.0,,
165,10.93548583984375,0.033540502190589905,300,0.0,,
166,10.97148323059082,0.03600030019879341,300,0.0,,
167,11.007481575012207,0.036000799387693405,300,0.0,,
168,11.043479919433594,0.03600059822201729,300,0.0,,
169,11.07947826385498,0.03600050136446953,300,0.0,,
170,11.11547565460205,0.03600059822201729,300,0.0,,
171,11.151473999023438,0.03600040078163147,300,0.0,,
172,11.187471389770508,0.03600019961595535,300,0.0,,
173,11.223468780517578,0.03600040078163147,300,0.0,,True
174,11.256930351257324,0.03346199914813042,300,0.0,,True
175,11.292950630187988,0.036022402346134186,300,0.0,,True
176,11.328948974609375,0.03600059822201729,300,0.0,,True
177,11.36495590209961,0.03600990027189255,300,0.0,,True
178,11.40095329284668,0.036000799387693405,300,0.0,,True
179,11.436971664428711,0.036021601408720016,300,0.0,,True
180,11.47297191619873,0.03600259870290756,300,0.0,,True
181,11.5089693069458,0.03600040078163147,300,0.0,,True
182,11.544983863830566,0.03601619973778725,300,0.0,,True
183,11.580982208251953,0.03600059822201729,300,0.0,,True
184,11.616991996765137,0.03601190075278282,300,0.0,,True
185,11.65300464630127,0.0360134020447731,300,0.0,,True
186,11.68900203704834,0.03600030019879341,300,0.0,,True
187,11.725021362304688,0.03602209687232971,300,0.0,,True
188,11.761018753051758,0.036000702530145645,300,0.0,,True
189,11.797027587890625,0.03601109981536865,300,0.0,,True
190,11.833027839660645,0.03600339964032173,300,0.0,,True
191,11.869027137756348,0.036000799387693405,300,0.0,,True
192,11.90502643585205,0.036000899970531464,300,0.0,,True
193,11.941025733947754,0.036000799387693405,300,0.0,,True
194,11.97702407836914,0.03600060194730759,300,0.0,,True
195,12.013021469116211,0.03600059822201729,300,0.0,,True
196,12.049019813537598,0.036000702530145645,300,0.0,,True
197,12.085018157958984,0.03600049763917923,300,0.0,,True
198,12.121016502380371,0.03600060194730759,300,0.0,,True
199,12.157014846801758,0.03600069880485535,300,0.0,,True
200,12.193012237548828,0.03600069880485535,300,0.0,,True
201,12.229010581970215,0.036000702530145645,299,0.0,,True
202,12.265008926391602,0.036000799387693405,299,0.0,,True
203,12.301006317138672,0.03600040078163147,299,0.0,,True
204,12.337003707885742,0.03600069880485535,299,0.0,,True
205,12.373001098632812,0.03600050136446953,299,0.0,,True
206,12.408998489379883,0.03600049763917923,299,0.0,,True
207,12.444995880126953,0.03600060194730759,299,0.0,,True
208,12.48099422454834,0.03600059822201729,299,0.0,,True
209,12.51699161529541,0.03600050136446953,299,0.0,,True
210,12.55298900604248,0.03600040078163147,299,0.0,,True
211,12.588987350463867,0.036000996828079224,299,0.0,,True
212,12.624985694885254,0.03600060194730759,299,0.0,,True
213,12.660984992980957,0.03600059822201729,299,0.0,,True
214,12.696983337402344,0.036000702530145645,299,0.0,,True
215,12.732983589172363,0.036000799387693405,299,0.0,,True
216,12.76898193359375,0.03600069880485535,299,0.0,,True
217,12.804981231689453,0.03600100055336952,299,0.0,,True
218,12.840978622436523,0.03600059822201729,299,0.0,,True
219,12.876976013183594,0.03600020334124565,299,0.0,,True
220,12.912973403930664,0.03600059822201729,299,0.0,,True
221,12.94897174835205,0.03600069880485535,299,0.0,,True
222,12.984971046447754,0.036000803112983704,299,0.0,,True
223,13.02096939086914,0.03600049763917923,299,0.0,,True
224,13.056966781616211,0.03600040078163147,299,0.0,,True
225,13.092966079711914,0.036000799387693405,299,0.0,,True
226,13.1289644241333,0.03600060194730759,299,0.0,,True
227,13.164963722229004,0.03600059822201729,299,0.0,,True
228,13.200961112976074,0.03600050136446953,299,0.0,,True
229,13.236959457397461,0.036000799387693405,298,0.0,,True
230,13.272956848144531,0.03600069880485535,298,0.0,,True
231,13.308956146240234,0.03600050136446953,298,0.0,,True
232,13.344954490661621,0.03600059822201729,298,0.0,,True
233,13.380952835083008,0.03600060194730759,298,0.0,,True
234,13.416951179504395,0.03600040078163147,298,0.0,,True
235,13.452949523925781,0.03600069880485535,298,0.0,,True
236,13.488946914672852,0.03600019961595535,298,0.0,,True
237,13.524944305419922,0.03600050136446953,298,0.0,,True
238,13.560943603515625,0.036000899970531464,298,0.0,,True
239,13.596941947937012,0.03600059822201729,298,0.0,,True
240,13.632941246032715,0.03600069880485535,298,0.0,,True
241,13.668939590454102,0.03600060194730759,298,0.0,,True
242,13.704936981201172,0.03600030019879341,298,0.0,,True
243,13.740935325622559,0.03600059822201729,298,0.0,,True
244,13.776932716369629,0.036000702530145645,298,0.0,,True
245,13.812932014465332,0.03600069880485535,298,0.0,,True
246,13.848932266235352,0.036000799387693405,298,0.0,,True
247,13.884930610656738,0.03600050136446953,298,0.0,,True
248,13.920928955078125,0.03600040078163147,298,0.0,,True
249,13.957240104675293,0.03631249815225601,298,0.0,,True
250,13.993237495422363,0.03600060194730759,298,0.0,,True
251,14.029234886169434,0.03600059822201729,298,0.0,,True
252,14.06523323059082,0.03600050136446953,298,0.0,,True
253,14.101232528686523,0.036000899970531464,298,0.0,,True
254,14.137229919433594,0.03600030019879341,298,0.0,,True
255,14.173227310180664,0.03600069880485535,298,0.0,,True
256,14.209224700927734,0.03600050136446953,298,0.0,,True
257,14.245223045349121,0.03600049763917923,298,0.0,,True
258,14.281222343444824,0.036000899970531464,297,0.0,,True
259,14.317221641540527,0.036000702530145645,297,0.0,,True
260,14.353219985961914,0.036000799387693405,297,0.0,,True
261,14.3892183303833,0.03600049763917923,297,0.0,,True
262,14.425215721130371,0.03600060194730759,297,0.0,,True
263,14.462481498718262,0.03726910054683685,297,0.0,,True
264,14.498480796813965,0.03600069880485535,297,0.0,,True
265,14.534479141235352,0.03600050136446953,297,0.0,,True
266,14.570477485656738,0.03600069880485535,297,0.0,,True
267,14.606476783752441,0.036000799387693405,297,0.0,,True
268,14.642475128173828,0.03600060194730759,297,0.0,,True
269,14.678473472595215,0.03600069880485535,297,0.0,,True
270,14.714470863342285,0.03600050136446953,297,0.0,,True
271,14.750470161437988,0.03600059822201729,297,0.0,,True
272,14.786468505859375,0.03600050136446953,297,0.0,,True
273,14.822466850280762,0.036000799387693405,297,0.0,,True
274,14.858465194702148,0.03600069880485535,297,0.0,,True
275,14.894463539123535,0.03600030019879341,297,0.0,,True
276,14.930462837219238,0.036000899970531464,297,0.0,,True
277,14.966461181640625,0.036000799387693405,297,0.0,,True
278,15.002459526062012,0.03600040078163147,297,,,True
279,15.038457870483398,0.03600060194730759,297,,,True
280,15.074456214904785,0.03600049763917923,297,,,True
281,15.110454559326172,0.036000702530145645,297,,,True
282,15.146453857421875,0.036000996828079224,297,,,True
283,15.182452201843262,0.03600060194730759,297,,,True
284,15.218450546264648,0.03600059822201729,297,,,True
285,15.254447937011719,0.03600060194730759,296,,,True
286,15.290446281433105,0.036000799387693405,296,,,True
287,15.326444625854492,0.036000799387693405,296,,,True
288,15.362442016601562,0.03600050136446953,296,,,True
289,15.39844036102295,0.03600049763917923,296,,,True
290,15.434438705444336,0.036000803112983704,296,,,True
291,15.470437049865723,0.03600059822201729,296,,,True
292,15.506434440612793,0.03600030019879341,296,,,True
293,15.54243278503418,0.03600050136446953,296,,,True
294,15.57843017578125,0.03600069880485535,296,,,True
295,15.614428520202637,0.03600040078163147,296,,,True
296,15.650426864624023,0.03600059822201729,296,,,True
297,15.68642520904541,0.036000899970531464,296,,,True
298,15.72242259979248,0.03600040078163147,296,,,True
299,15.758420944213867,0.03600050136446953,296,,,True
300,15.794421195983887,0.036000799387693405,296,,,True
301,15.830419540405273,0.03600069880485535,296,,,True
302,15.866416931152344,0.03600060194730759,296,,,True
303,15.902416229248047,0.03600069880485535,296,,,True
304,15.938413619995117,0.03600030019879341,296,,,True
305,15.974411964416504,0.03600059822201729,296,,,True
306,16.01041030883789,0.03600060194730759,296,,,True
307,16.04640769958496,0.03600069880485535,296,,,True
308,16.08240509033203,0.03600050136446953,296,,,True
309,16.1184024810791,0.03600069880485535,296,,,True
310,16.154399871826172,0.03600050136446953,296,,,True
311,16.190397262573242,0.03600059822201729,296,,,True
312,16.226394653320312,0.03600060194730759,296,,,True
313,16.262392044067383,0.03600069880485535,295,,,True
314,16.298389434814453,0.03600050136446953,295,,,True
315,16.334386825561523,0.03600030019879341,295,,,True
316,16.370384216308594,0.03600069880485535,295,,,True
317,16.406381607055664,0.03600069880485535,295,,,True
318,16.442378997802734,0.036000702530145645,295,,,True
319,16.478376388549805,0.03600039705634117,295,,,True
320,16.514373779296875,0.03600050136446953,295,,,True
321,16.550371170043945,0.03600059822201729,295,,,True
322,16.586368560791016,0.03600040078163147,295,,,True
323,16.622365951538086,0.03600060194730759,295,,,True
324,16.658363342285156,0.03600069880485535,295,,,True
325,16.694360733032227,0.036000799387693405,295,,,True
326,16.730358123779297,0.03600050136446953,295,,,True
327,16.766355514526367,0.03600040078163147,295,,,True
328,16.802352905273438,0.03600069880485535,295,,,True
329,16.838350296020508,0.03600069880485535,295,,,True
330,16.874347686767578,0.03600060194730759,295,,,True
331,16.91034507751465,0.03600059822201729,295,,,True
332,16.94634246826172,0.03600050136446953,295,,,True
333,16.98233985900879,0.03600030019879341,295,,,True
334,17.01833724975586,0.03600069880485535,295,,,True
335,17.05433464050293,0.03600050136446953,295,,,True
336,17.09033203125,0.03600030019879341,295,,,True
337,17.12632942199707,0.03600059822201729,295,,,True
338,17.16232681274414,0.03600060194730759,295,,,True
339,17.19832420349121,0.03600049763917923,295,,,True
340,17.23432159423828,0.03600030019879341,294,,,True
341,17.27031898498535,0.036000799387693405,294,,,True
342,17.306316375732422,0.036000803112983704,294,,,True
343,17.342313766479492,0.03600059822201729,294,,,True
344,17.378311157226562,0.03600040078163147,294,,,True
345,17.414308547973633,0.03600069880485535,294,,,True
346,17.450305938720703,0.03600069880485535,294,,,True
347,17.486303329467773,0.036000702530145645,294,,,True
348,17.522300720214844,0.03600040078163147,294,,,True
349,17.558298110961914,0.03600069880485535,294,,,True
350,17.594295501708984,0.036000799387693405,294,,,True
351,17.630292892456055,0.03600019961595535,294,,,True
352,17.666290283203125,0.03600050136446953,294,,,True
353,17.702287673950195,0.03600059822201729,294,,,True
354,17.738285064697266,0.03600050136446953,294,,,True
355,17.774282455444336,0.03600050136446953,294,,,True
356,17.810279846191406,0.03600069880485535,294,,,True
357,17.846277236938477,0.03600059822201729,294,,,True
358,17.882341384887695,0.03606720268726349,294,,,True
359,17.918338775634766,0.03600059822201729,294,,,True
360,17.95525550842285,0.036918800324201584,294,,,True
361,17.991252899169922,0.036000799387693405,294,,,True
362,18.027250289916992,0.03600019961595535,294,,,True
363,18.063247680664062,0.03600050136446953,294,,,True
364,18.099245071411133,0.03600050136446953,294,,,True
365,18.135242462158203,0.036000899970531464,294,,,True
366,18.171239852905273,0.03600059822201729,294,,,True
367,18.207237243652344,0.03600069880485535,294,,,True
368,18.243234634399414,0.03600060194730759,293,,,True
369,18.279232025146484,0.03600059822201729,293,,,True
370,18.315229415893555,0.036000702530145645,293,,,True
371,18.351226806640625,0.03600059822201729,293,,,True
372,18.387224197387695,0.03600060194730759,293,,,True
373,18.423221588134766,0.036000899970531464,293,,,True
374,18.456579208374023,0.033360399305820465,293,,,True
375,18.492576599121094,0.03600030019879341,293,,,True
376,18.528573989868164,0.03600030019879341,293,,,True
377,18.564571380615234,0.036000799387693405,293,,,True
378,18.600568771362305,0.03600069880485535,293,,,True
379,18.636566162109375,0.03600040078163147,293,,,True
380,18.672563552856445,0.03600040078163147,293,,,True
381,18.708560943603516,0.03600059822201729,293,,,True
382,18.744558334350586,0.03600030019879341,293,,,True
383,18.780555725097656,0.03600050136446953,293,,,True
384,18.816553115844727,0.036000899970531464,293,,,True
385,18.852550506591797,0.036000799387693405,293,,,True
386,18.888547897338867,0.03600030019879341,293,,,True
387,18.924545288085938,0.03600069880485535,293,,,True
388,18.960542678833008,0.03600040078163147,293,,,True
389,18.996540069580078,0.03600050136446953,293,,,True
390,19.03253746032715,0.03600039705634117,293,,,True
391,19.06853485107422,0.03600050136446953,293,,,True
392,19.10453224182129,0.03600050136446953,293,,,True
393,19.14052963256836,0.03600059822201729,293,,,True
394,19.17652702331543,0.03600060194730759,293,,,True
395,19.2125244140625,0.03600100055336952,293,,,True
396,19.24852180480957,0.03600049763917923,292,,,True
397,19.28451919555664,0.03600060194730759,292,,,True
398,19.32051658630371,0.036000899970531464,292,,,True
399,19.35651397705078,0.036000799387693405,292,,,True
400,19.39251136779785,0.036000799387693405,292,,,True
401,19.428508758544922,0.036000799387693405,292,,,True
402,19.464506149291992,0.03600060194730759,292,,,True
403,19.500503540039062,0.036000799387693405,292,,,True
404,19.536500930786133,0.03600059822201729,292,,,True
405,19.572498321533203,0.036000702530145645,292,,,True
406,19.608495712280273,0.03600049763917923,292,,,True
407,19.644493103027344,0.036000799387693405,292,,,True
408,19.680490493774414,0.03600030019879341,292,,,True
409,19.716487884521484,0.03600060194730759,292,,,True
410,19.75320053100586,0.03671550005674362,292,,,True
411,19.78919792175293,0.03600040078163147,292,,,True
412,19.8251953125,0.036000996828079224,292,,,True
413,19.86119270324707,0.03600050136446953,292,,,True
414,19.89719009399414,0.03600050136446953,292,,,True
415,19.93318748474121,0.03600049763917923,292,,,True
416,19.96918487548828,0.03600019961595535,292,,,True
417,20.00518226623535,0.03600060194730759,292,,,True
418,20.041179656982422,0.03600040078163147,292,,,True
419,20.077177047729492,0.03600030019879341,292,,,True
420,20.113174438476562,0.03600049763917923,292,,,True
421,20.149171829223633,0.03600060194730759,292,,,True
422,20.185169219970703,0.03600069880485535,292,,,True
423,20.221166610717773,0.03600050136446953,292,,,True
424,20.25718879699707,0.0360247977077961,291,,,True
425,20.29318618774414,0.03600040078163147,291,,,True
426,20.32918357849121,0.03600060194730759,291,,,True
427,20.36518096923828,0.03600049763917923,291,,,True
428,20.40117835998535,0.036000702530145645,291,,,True
429,20.437175750732422,0.036000899970531464,291,,,True
430,20.473173141479492,0.036000799387693405,291,,,True
431,20.509170532226562,0.03600069880485535,291,,,True
432,20.545167922973633,0.036000799387693405,291,,,True
433,20.581165313720703,0.03600060194730759,291,,,True
434,20.617162704467773,0.03600059822201729,291,,,True
435,20.653160095214844,0.036000799387693405,291,,,True
436,20.689157485961914,0.03600060194730759,291,,,True
437,20.725154876708984,0.03600069880485535,291,,,True
438,20.761152267456055,0.03600050136446953,291,,,True
439,20.797149658203125,0.03600059822201729,291,,,True
440,20.833147048950195,0.03600060194730759,291,,,True
441,20.869144439697266,0.03600069880485535,291,,,True
442,20.905141830444336,0.03600030019879341,291,,,True
443,20.941139221191406,0.03600050136446953,291,,,True
444,20.977136611938477,0.03600059822201729,291,,,True
445,21.013134002685547,0.03600040078163147,291,,,True
446,21.049131393432617,0.03600050136446953,291,,,True
447,21.085128784179688,0.03600059822201729,291,,,True
448,21.121126174926758,0.03600040078163147,291,,,True
449,21.157123565673828,0.03600040078163147,291,,,True
450,21.1931209564209,0.03600069880485535,291,,,True
451,21.22911834716797,0.03600050136446953,290,,,True
452,21.26511573791504,0.03600059822201729,290,,,True
453,21.301122665405273,0.036010000854730606,290,,,True
454,21.337120056152344,0.036000899970531464,290,,,True
455,21.373117446899414,0.03600069880485535,290,,,True
456,21.409114837646484,0.036000899970531464,290,,,True
457,21.44513511657715,0.03602230176329613,290,,,True
458,21.481155395507812,0.03602299839258194,290,,,True
459,21.517152786254883,0.03600050136446953,290,,,True
460,21.553150177001953,0.03600069880485535,290,,,True
461,21.589147567749023,0.03600100055336952,290,,,True
462,21.625160217285156,0.036015599966049194,290,,,True
463,21.66116714477539,0.036008600145578384,290,,,True
464,21.69716453552246,0.03600059822201729,290,,,True
465,21.733177185058594,0.036014802753925323,290,,,True
466,21.769174575805664,0.03600069880485535,290,,,True
467,21.805206298828125,0.0360351987183094,290,,,True
468,21.841203689575195,0.03600050136446953,290,,,True
469,21.877201080322266,0.036000799387693405,290,,,True
470,21.913209915161133,0.036010999232530594,290,,,True
471,21.949207305908203,0.03600050136446953,290,,,True
472,21.985219955444336,0.03601519763469696,290,,,True
473,22.021230697631836,0.03601450100541115,290,,,True
474,22.057228088378906,0.03600050136446953,290,,,True
475,22.09324073791504,0.03601669892668724,290,,,True
476,22.12923812866211,0.03600060194730759,290,,,True
477,22.165239334106445,0.03600449860095978,290,,,True
478,22.201236724853516,0.03600040078163147,290,,,True
479,22.237234115600586,0.03600059822201729,289,,,True
480,22.273231506347656,0.03600060194730759,289,,,True
481,22.309228897094727,0.036000799387693405,289,,,True
482,22.345226287841797,0.036000799387693405,289,,,True
483,22.381223678588867,0.03600069880485535,289,,,True
484,22.417221069335938,0.03600060194730759,289,,,True
485,22.453218460083008,0.03600019961595535,289,,,True
486,22.489215850830078,0.03600069880485535,289,,,True
487,22.52521324157715,0.03600060194730759,289,,,True
488,22.56121063232422,0.036000899970531464,289,,,True
489,22.59720802307129,0.03600069880485535,289,,,True
490,22.63320541381836,0.03600030019879341,289,,,True
491,22.66920280456543,0.03600069880485535,289,,,True
492,22.7052001953125,0.03600050136446953,289,,,True
493,22.74119758605957,0.03600069880485535,289,,,True
494,22.77719497680664,0.036000803112983704,289,,,True
495,22.81319236755371,0.03600049763917923,289,,,True
496,22.84918975830078,0.03600060194730759,289,,,True
497,22.88518714904785,0.036000799387693405,289,,,True
498,22.921184539794922,0.03600040078163147,289,,,True
499,22.957181930541992,0.036000899970531464,289,,,True
500,22.993179321289062,0.03600059822201729,289,,,True
501,23.029176712036133,0.036000899970531464,289,,,True
502,23.065174102783203,0.03600050136446953,289,,,True
503,23.101171493530273,0.03600069880485535,289,,,True
504,23.137168884277344,0.036000899970531464,289,,,True
505,23.173166275024414,0.03600030019879341,289,,,True
506,23.209163665771484,0.036000799387693405,289,,,True
507,23.245161056518555,0.03600040078163147,288,,,True
508,23.281158447265625,0.036000799387693405,288,,,True
509,23.317155838012695,0.03600060194730759,288,,,True
510,23.353153228759766,0.03600029647350311,288,,,True
511,23.389150619506836,0.03600060194730759,288,,,True
512,23.425148010253906,0.03600050136446953,288,,,True
513,23.461145401000977,0.03600049763917923,288,,,True
514,23.497142791748047,0.03600040078163147,288,,,True
515,23.533140182495117,0.036000799387693405,288,,,True
516,23.569137573242188,0.036000899970531464,288,,,True
517,23.605134963989258,0.03600040078163147,288,,,True
518,23.641132354736328,0.036000799387693405,288,,,True
519,23.6771297454834,0.036000799387693405,288,,,True
520,23.71312713623047,0.03600050136446953,288,,,True
521,23.74912452697754,0.036000799387693405,288,,,True
522,23.78512191772461,0.03600060194730759,288,,,True
523,23.82111930847168,0.03600069880485535,288,,,True
524,23.85711669921875,0.03600069880485535,288,,,True
525,23.89311408996582,0.03600060194730759,288,,,True
526,23.92911148071289,0.03600069880485535,288,,,True
527,23.96510887145996,0.03600050136446953,288,,,True
528,24.00110626220703,0.03600069880485535,288,,,True
529,24.0371036529541,0.03600069880485535,288,,,True
530,24.073101043701172,0.03600010275840759,288,,,True
531,24.109098434448242,0.036000799387693405,288,,,True
