,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z
2039,457.2200012207031,4878.68017578125,1010.52001953125,-5342.1002197265625,18392.900390625,408.49998474121094,5330.3997802734375,-1115.2999877929688,-2518.3999633789062,0.0,0.3158547805508534,1.1617279066229658,0.5696839345240244
2040,457.2200012207031,4878.68017578125,1010.52001953125,-5342.1002197265625,18392.900390625,408.49998474121094,5330.3997802734375,-1115.2999877929688,-2518.3999633789062,0.0,0.3158547805508534,1.1617279066229658,0.5696839345240244
2041,417.2099914550781,5016.4501953125,1011.5399780273438,-5329.5001220703125,18350.6005859375,-79.60000038146973,5330.3997802734375,-1115.2999877929688,-2518.3999633789062,0.0,-0.0752154532880006,0.9845498105660123,0.6869349045241155
2042,401.6099853515625,5001.83984375,1007.489990234375,-4458.999938964844,-10999.100341796875,-1631.199951171875,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.16716701121599817,0.8390584032058485,0.7084534091185556
2043,386.7699890136719,4965.2001953125,1001.6099853515625,-4454.200134277344,-10987.900390625,-1846.0000610351562,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.23233552168373814,0.6729917511394682,0.723726126041528
2044,364.510009765625,4910.31982421875,991.4400024414062,-4447.0001220703125,-10971.099853515625,-2167.7000427246094,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.3230836194244776,0.41621752263118006,0.7678197247210448
2045,349.7099914550781,4873.77001953125,983.77001953125,-4442.200012207031,-10959.89990234375,-2381.9000244140625,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.3761281951446697,0.2383385395869891,0.8111408659904682
2046,334.9100036621094,4837.259765625,975.3900146484375,-4437.39990234375,-10948.699951171875,-2595.8999633789062,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.4209844194476756,0.05441239736471227,0.8649446275697656
2047,320.1300048828125,4800.7900390625,966.2899780273438,-4432.60009765625,-10937.5,-2809.7000122070312,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.45585148818628435,-0.13539489871425675,0.9279687749857141
2048,312.75,4782.56982421875,961.469970703125,-4430.199890136719,-10931.8994140625,-2916.4999389648438,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.46903662555440967,-0.2322253726820696,0.9623292346136728
2049,290.6099853515625,4727.9501953125,945.9500122070312,-4422.9998779296875,-10915.10009765625,-3236.6000366210938,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.48981853555716415,-0.5278863019343966,1.0727723779127791
2050,275.8900146484375,4691.58984375,934.719970703125,-4418.2000732421875,-10903.900146484375,-3449.8001098632812,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.48725899507525267,-0.7264433594535008,1.1484389111416755
2051,253.80999755859375,4637.1298828125,916.5399780273438,-4411.000061035156,-10887.099609375,-3769.1000366210938,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.4591114249079144,-1.0203725342789358,1.256443293604475
2052,239.1300048828125,4600.85986328125,903.530029296875,-4406.199951171875,-10875.899658203125,-3981.7001342773438,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.4254741065493221,-1.210782780294788,1.320404967640998
2053,239.1300048828125,4600.85986328125,903.530029296875,-4406.199951171875,-10875.899658203125,-3981.7001342773438,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.4254741065493221,-1.210782780294788,1.320404967640998
2054,209.7899932861328,4528.43994140625,875.3900146484375,-4396.600036621094,-10853.499755859375,-4406.199951171875,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.32944151729146465,-1.5739539514349166,1.4198973713563836
2055,202.47000122070312,4510.35986328125,867.9099731445312,-4394.200134277344,-10847.900390625,-4512.200012207031,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.30078014372023204,-1.661078941162945,1.4380553353794572
2056,180.50999450683594,4456.16015625,844.4199829101562,-4387.0001220703125,-10831.099853515625,-4829.89990234375,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.20744176564120578,-1.915183951431506,1.4755916987319897
2057,165.91000366210938,4420.080078125,827.8800048828125,-4382.200012207031,-10819.89990234375,-5041.499938964844,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.14144331991189807,-2.0801335671838346,1.4865344531021172
2058,151.30999755859375,4384.0400390625,810.6300048828125,-4377.39990234375,-10808.699951171875,-5252.7001953125,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.0745736976719194,-2.2431623608836904,1.4863796744313247
2059,136.72999572753906,4348.0400390625,792.6799926757812,-4372.60009765625,-10797.5,-5463.900146484375,1670.0,-1115.2999877929688,-4889.200134277344,0.0,-0.008618766294386255,-2.405744903344585,1.4754098505678384
2060,122.16999816894531,4312.06982421875,774.02001953125,-4368.2000732421875,-10786.300048828125,-5674.69970703125,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.054687679987441735,-2.5692721499945104,1.4538703621214975
2061,100.33999633789062,4258.18994140625,744.72998046875,-4361.600036621094,-10769.49951171875,-5990.5999755859375,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.140892874628104,-2.8189492784349603,1.402612952149694
2062,85.81999969482422,4222.31005859375,724.3200073242188,-4357.200012207031,-10758.299560546875,-6200.999755859375,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.190064534887798,-2.989551442588111,1.356683684018317
2063,64.04000091552734,4168.56982421875,692.3900146484375,-4350.5999755859375,-10741.500244140625,-6516.099853515625,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.2474227017861119,3.0307015824426293,1.272567911154266
2064,49.560001373291016,4132.7900390625,670.239990234375,-4346.199951171875,-10730.30029296875,-6725.9002685546875,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.272743878670028,2.8511845520782324,1.208519839612193
2065,35.08000183105469,4097.0400390625,647.3800048828125,-4341.7999267578125,-10719.100341796875,-6935.4998779296875,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.28650936557182505,2.669356711856242,1.1404414461664107
2066,20.610000610351562,4061.330078125,623.8300170898438,-4337.39990234375,-10707.900390625,-7144.89990234375,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.2882020478267878,2.4865508612005747,1.0707348940135277
2067,20.610000610351562,4061.330078125,623.8300170898438,-4337.39990234375,-10707.900390625,-7144.89990234375,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.2882020478267878,2.4865508612005747,1.0707348940135277
2068,-8.270000457763672,3990.030029296875,574.6300048828125,-4328.599853515625,-10685.50048828125,-7562.9998779296875,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.2555008594966182,2.1240308370313836,0.9365844031748614
2069,-22.690000534057617,3954.429931640625,548.97998046875,-4324.200134277344,-10674.3994140625,-7771.7999267578125,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.22242524257851576,1.946831954948437,0.8767628818194542
2070,-37.09000015258789,3918.8701171875,522.6400146484375,-4319.800109863281,-10663.499755859375,-7980.30029296875,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.17972036264771793,1.7732937756006102,0.8242551707150347
2071,-58.68000030517578,3865.60009765625,481.8299865722656,-4313.2000732421875,-10647.2998046875,-8292.7001953125,1670.0,-1115.2999877929688,-4889.200134277344,0.0,0.10084491339586299,1.5199130303485,0.7618829434447896
2072,-93.61000061035156,3834.929931640625,476.5,-20727.5,-8210.2001953125,6455.9002685546875,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.013035767203199567,1.394634138704729,0.7207477261591693
2073,-162.66000366210938,3807.580078125,497.54998779296875,-20706.298828125,-8201.799926757812,6232.7001953125,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.18468004207529937,1.3150936089999374,0.6807521794168262
2074,-231.63999938964844,3780.260009765625,517.8599853515625,-20685.10009765625,-8193.400268554688,6009.6002197265625,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.35890236454021784,1.2389483638178749,0.6534099889922013
2075,-300.5400085449219,3752.969970703125,537.4299926757812,-20663.89892578125,-8185.0,5786.7999267578125,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.5346024099787157,1.1616580044053801,0.639048308934323
2076,-334.9700012207031,3739.330078125,546.9400024414062,-20653.30078125,-8180.8001708984375,5675.3997802734375,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.62270332771368,1.1208339020683324,0.6375099353399676
2077,-472.5,3684.860107421875,583.1099853515625,-20610.90087890625,-8164.000244140625,5230.7000732421875,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.97274741182356,0.9124706946262651,0.6925890170878272
2078,-524.0,3664.4599609375,595.9099731445312,-20595.0,-8157.7001953125,5064.200134277344,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.0999764977230981,0.7890003595208855,0.7632240044302411
2079,-626.8800048828125,3623.7099609375,620.260009765625,-20563.20068359375,-8145.10009765625,4731.499938964844,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.3225610521943636,0.26026509852072555,1.1904228888088768
2080,-695.3800048828125,3596.580078125,635.5700073242188,-20541.99951171875,-8136.6998291015625,4509.89990234375,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.3746951626464985,-0.5944119742887,1.9788660490150844
2081,-763.8099975585938,3569.469970703125,650.1400146484375,-20520.80078125,-8128.3001708984375,4288.599853515625,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.2839165209355587,-1.3144414338802464,2.6324643784534447
2082,-832.1699829101562,3542.389892578125,663.97998046875,-20499.89990234375,-8119.89990234375,4067.39990234375,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.131523111702415,-1.6371901110932487,2.887493994490519
2083,-900.4600219726562,3515.340087890625,677.0800170898438,-20479.100341796875,-8111.500244140625,3846.6000366210938,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.9625840123786067,-1.808775983675234,2.9888145225737657
2084,-968.6799926757812,3488.320068359375,689.4400024414062,-20458.299560546875,-8103.0999755859375,3625.8999633789062,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.7883138142813846,-1.923650650236266,3.0295111030750035
2085,-1053.8599853515625,3454.580078125,703.8599853515625,-20432.2998046875,-8092.60009765625,3350.4000854492188,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.5682479085064815,-2.0345658060893115,3.0396151152451214
2086,-1121.9200439453125,3427.6201171875,714.5700073242188,-20411.500244140625,-8084.1998291015625,3130.2999877929688,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.39235803113087464,-2.1126762639264443,3.02797141981927
2087,-1189.9200439453125,3400.68994140625,724.5499877929688,-20390.699462890625,-8075.8001708984375,2910.2999877929688,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.21778255409777153,-2.1886599018085855,3.003002012282146
2088,-1257.8499755859375,3373.7900390625,733.7899780273438,-20369.89990234375,-8067.39990234375,2690.7000732421875,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.045548728018234924,-2.267233162730394,2.965474938624608
2089,-1359.6099853515625,3333.489990234375,746.2899780273438,-20338.699951171875,-8054.7998046875,2361.6000366210938,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.20549642691589348,-2.399579789527808,2.8827097789791956
2090,-1427.3599853515625,3306.64990234375,753.7100219726562,-20317.900390625,-8046.400146484375,2142.4000549316406,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.3651804675493335,-2.505033264768289,2.805018298677052
2091,-1461.2099609375,3293.25,757.1400146484375,-20307.5,-8042.19970703125,2032.8999328613281,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.4416455370298656,-2.5654136056271084,2.7573930440121384
2092,-1528.8599853515625,3266.4599609375,763.4600219726562,-20286.700439453125,-8033.800048828125,1814.1000366210938,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.5851024525775864,-2.7069043875885113,2.6397463632998432
2093,-1647.0799560546875,3219.64990234375,772.77001953125,-20250.30029296875,-8019.0997314453125,1431.6999816894531,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.787494853627545,-3.047314510377792,2.3373406252258793
2094,-1714.5400390625,3192.929931640625,777.0900268554688,-20229.49951171875,-8010.7000732421875,1213.499984741211,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.8580214941271713,2.9774804941203286,2.0994407695740827
2095,-1781.9200439453125,3166.25,780.6900024414062,-20208.699951171875,-8002.2998046875,995.5000305175781,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.8818169989554444,2.686139601618002,1.8282111317059904
2096,-1849.239990234375,3139.590087890625,783.5499877929688,-20187.900390625,-7993.900146484375,777.7999877929688,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.8541790588350046,2.3962692278862745,1.5584726217412648
2097,-1916.489990234375,3112.9599609375,785.6900024414062,-20167.099609375,-7985.4998779296875,560.2000045776367,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.7804991007976397,2.1412751738156706,1.3240088079728103
2098,-2000.449951171875,3079.7099609375,787.3499755859375,-20141.099853515625,-7975.0,288.700008392334,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.6409141824972827,1.8888995998551525,1.0985085459828103
2099,-2000.449951171875,3079.7099609375,787.3499755859375,-20141.099853515625,-7975.0,288.700008392334,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.6409141824972827,1.8888995998551525,1.0985085459828103
2100,-2134.570068359375,3026.610107421875,787.6400146484375,-20100.10009765625,-7958.2000732421875,-144.89999771118164,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.3532848804309648,1.6080770566318436,0.8658522623552924
2101,-2168.06005859375,3013.35009765625,787.260009765625,-20089.89990234375,-7954.000244140625,-253.09999465942383,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.2741056930182535,1.553850798668534,0.8252090200130513
2102,-2301.840087890625,2960.389892578125,783.9400024414062,-20049.100341796875,-7937.19970703125,-685.1999664306641,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.05859084758309635,1.3728041595736333,0.7087763010014496
2103,-2368.6201171875,2933.949951171875,781.2000122070312,-20028.699951171875,-7928.800048828125,-900.8999633789062,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.23103611443286,1.2945846692125882,0.6722244185665065
2104,-2452.010009765625,2900.93994140625,776.760009765625,-20003.199462890625,-7918.3001708984375,-1170.2999877929688,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.4496682050423221,1.1994619581992372,0.6442420960019504
2105,-2518.64990234375,2874.56005859375,772.4199829101562,-19982.80029296875,-7910.2001953125,-1385.5000305175781,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.6257568796573529,1.1194178997109938,0.6375224695828018
2106,-2585.219970703125,2848.199951171875,767.3599853515625,-19962.39990234375,-7902.19970703125,-1600.5000305175781,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.8017120783014264,1.0277854004444091,0.6498809974651968
2107,-2651.719970703125,2821.8798828125,761.5800170898438,-19941.99951171875,-7894.1998291015625,-1815.2999877929688,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.9757467325048668,0.9101178314698737,0.6937123989234576
2108,-2718.14990234375,2795.590087890625,755.0800170898438,-19921.600341796875,-7886.199951171875,-2029.9000549316406,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.1440048284677684,0.7317210019925707,0.8020932314467272
2109,-2784.510009765625,2769.31005859375,747.8599853515625,-19901.199951171875,-7878.2000732421875,-2244.2999267578125,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.29405299266864,0.38931897470736776,1.076888886185117
2110,-2850.81005859375,2743.070068359375,739.9400024414062,-19880.799560546875,-7870.2001953125,-2458.3999633789062,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.3762363360754946,-0.367755723198737,1.7675981864685826
2111,-2933.580078125,2710.300048828125,729.030029296875,-19855.30029296875,-7860.2001953125,-2725.7998657226562,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.2815482981361417,-1.3226937693532042,2.6395592524224734
2112,-2999.719970703125,2684.110107421875,719.489990234375,-19834.89990234375,-7852.19970703125,-2939.4000244140625,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-1.1286435035350615,-1.6411637183807464,2.8902554532683897
2113,-3065.7900390625,2657.949951171875,709.25,-19814.49951171875,-7844.1998291015625,-3152.9000854492188,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.9595610769088319,-1.8111927932006975,2.9899623538471913
2114,-3164.780029296875,2618.760009765625,692.5499877929688,-19783.900146484375,-7832.19970703125,-3472.6998901367188,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.6973020490260878,-1.9724464682455456,3.037812924214732
2115,-3164.780029296875,2618.760009765625,692.5499877929688,-19783.900146484375,-7832.19970703125,-3472.6998901367188,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.6973020490260878,-1.9724464682455456,3.037812924214732
2116,-3296.52001953125,2566.60009765625,667.7999877929688,-19743.1005859375,-7816.199951171875,-3898.2998657226562,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.3454804183511971,-2.1330317652728144,3.0225340200489765
2117,-3362.2900390625,2540.56005859375,654.3599853515625,-19723.00048828125,-7808.2000732421875,-4110.7000732421875,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-0.17142735641448964,-2.2092708581596474,2.9942086209162064
2118,-3427.989990234375,2514.550048828125,640.219970703125,-19703.00048828125,-7800.2001953125,-4322.9998779296875,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,-2.5672436952439743e-05,-2.28925467781204,2.953197651347069
2119,-3460.820068359375,2501.550048828125,632.8800048828125,-19693.00048828125,-7796.199951171875,-4428.999938964844,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.08427361967384693,-2.3320104104679324,2.9274989533445477
2120,-3591.9599609375,2449.6298828125,601.760009765625,-19653.00048828125,-7780.2001953125,-4852.60009765625,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.4064199194735907,-2.5366003797684122,2.7803417448626178
2121,-3624.699951171875,2436.669921875,593.5399780273438,-19643.00048828125,-7776.199951171875,-4958.399963378906,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.481389980014026,-2.6003199073904186,2.7290519974667795
2122,-3722.830078125,2397.820068359375,567.8200073242188,-19613.00048828125,-7764.1998291015625,-5275.3997802734375,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.6834151781482668,-2.839458326773974,2.52430601702472
2123,-3755.510009765625,2384.8798828125,558.9000244140625,-19603.00048828125,-7760.2001953125,-5380.999755859375,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.7399720332874448,-2.939487067871105,2.4350260544392768
2124,-3820.81005859375,2359.030029296875,540.52001953125,-19583.00048828125,-7752.19970703125,-5591.9000244140625,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.8291931964082632,3.1077334127071405,2.219859525135056
2125,-3886.0400390625,2333.199951171875,521.4400024414062,-19563.00048828125,-7744.1998291015625,-5802.7001953125,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.876685008908514,2.829004182816086,1.9613688389985493
2126,-3951.2099609375,2307.39990234375,501.6600036621094,-19543.00048828125,-7736.199951171875,-6013.2000732421875,4774.2999267578125,-2271.699981689453,-2498.699951171875,1.0,0.8738038130407665,2.5334910249281535,1.6859369801187358
2127,-3958.2900390625,2255.929931640625,464.5199890136719,11698.800048828125,-6163.699951171875,-4103.0999755859375,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.6322394009558113,2.078642745734443,1.464657435340574
2128,-3919.320068359375,2235.39990234375,450.3999938964844,11686.800537109375,-6157.2998046875,-4315.400085449219,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.5002511190640678,1.9574766987742784,1.5098726915462455
2129,-3880.389892578125,2214.8798828125,435.5799865722656,11674.7998046875,-6150.9002685546875,-4527.39990234375,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.3738044962806431,1.837168707583708,1.5692127446647097
2130,-3841.5,2194.39990234375,420.0400085449219,11662.80029296875,-6144.5001220703125,-4739.2999267578125,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.25482669252933215,1.7141042360202106,1.641470461643847
2131,-3822.070068359375,2184.159912109375,412.010009765625,11656.800537109375,-6141.300048828125,-4845.10009765625,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.1987797112110437,1.6506384504679792,1.6823000459561435
2132,-3763.840087890625,2153.47998046875,386.8599853515625,11638.800048828125,-6131.6998291015625,-5162.2998046875,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.04788433215922392,1.4494649066694814,1.8234970285333736
2133,-3744.449951171875,2143.260009765625,378.1199951171875,11632.80029296875,-6128.499755859375,-5267.8997802734375,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.004393199318177172,1.3781987498612216,1.8767467293007214
2134,-3686.340087890625,2112.64990234375,350.8599853515625,11614.7998046875,-6118.900146484375,-5584.4000244140625,3076.4999389648438,2747.5,-4357.200012207031,1.0,-0.10092447732917102,1.1509837952041457,2.053886443774854
2135,-3647.64990234375,2092.27001953125,331.79998779296875,11602.80029296875,-6112.5,-5795.2001953125,3076.4999389648438,2747.5,-4357.200012207031,1.0,-0.1469479859185074,0.9893719770992074,2.1843277905395633
2136,-3618.659912109375,2077.0,317.04998779296875,11593.800048828125,-6107.7001953125,-5953.0999755859375,3076.4999389648438,2747.5,-4357.200012207031,1.0,-0.167229951829778,0.8643328744603563,2.2866505941760202
2137,-3541.4599609375,2036.3299560546875,275.7900085449219,11569.7998046875,-6094.89990234375,-6373.599853515625,3076.4999389648438,2747.5,-4357.200012207031,1.0,-0.15801098121301257,0.5267828205451529,2.5641961015241836
2138,-3502.919921875,2016.02001953125,254.10000610351562,11557.80029296875,-6088.499755859375,-6583.599853515625,3076.4999389648438,2747.5,-4357.200012207031,1.0,-0.11944343216425134,0.36287875838176875,2.6973231579001657
2139,-3483.659912109375,2005.8800048828125,243.0,11551.800537109375,-6085.30029296875,-6688.499755859375,3076.4999389648438,2747.5,-4357.200012207031,1.0,-0.09230286676552757,0.28350904373560193,2.760821217524289
2140,-3425.9599609375,1975.47998046875,208.63999938964844,11533.800048828125,-6075.7000732421875,-7002.8997802734375,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.016983467019383053,0.0582664688695444,2.935451418758287
2141,-3387.5400390625,1955.239990234375,184.86000061035156,11521.800537109375,-6069.2999267578125,-7212.1002197265625,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.10970154320361426,-0.08076645903785429,3.03704033784017
2142,-3349.159912109375,1935.02001953125,160.38999938964844,11509.7998046875,-6062.8997802734375,-7421.300048828125,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.2152331310872748,-0.21178419916058966,3.126195909894407
2143,-3329.97998046875,1924.9200439453125,147.88999938964844,11503.800048828125,-6059.69970703125,-7525.7000732421875,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.27202979899649377,-0.27479958131844906,-3.117085217330773
2144,-3291.659912109375,1904.72998046875,122.37000274658203,11491.800537109375,-6053.3001708984375,-7734.5001220703125,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.3922487354647369,-0.39727202129144407,-3.046731962881199
2145,-3253.3798828125,1884.5699462890625,96.1500015258789,11479.7998046875,-6046.9000244140625,-7943.0999755859375,3076.4999389648438,2747.5,-4357.200012207031,1.0,0.5196186902927836,-0.5174262454706262,-2.989384004825672
2146,-3184.4599609375,1845.43994140625,121.56999969482422,8895.800170898438,-5109.89990234375,4408.2000732421875,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,0.9685638453266575,-0.767618198310546,-3.0553397144736385
2147,-3154.820068359375,1828.4100341796875,135.80999755859375,8886.599731445312,-5104.700012207031,4187.0001220703125,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,1.144865796924463,-0.9495906630419085,3.1024852949626247
2148,-3140.02001953125,1819.9100341796875,142.64999389648438,8882.000122070312,-5102.099914550781,4076.400146484375,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,1.2267711031461366,-1.0965044140243747,2.9830482122692348
2149,-3095.64990234375,1794.4100341796875,162.07000732421875,8868.200073242188,-5094.2999267578125,3745.1998901367188,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,1.37085886573818,-2.1357652631952484,2.024506994222713
2150,-3066.110107421875,1777.449951171875,174.10000610351562,8859.000244140625,-5089.100036621094,3524.7000122070312,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,1.287548113482058,-2.911973984631405,1.301947247664816
2151,-3036.60009765625,1760.489990234375,185.38999938964844,8849.7998046875,-5083.900146484375,3304.2999267578125,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,1.1299024655241843,3.0277199978856753,1.0131767816900115
2152,-3007.1201171875,1743.56005859375,195.9499969482422,8840.599975585938,-5078.699951171875,3084.2999267578125,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,0.952661946291611,2.854503673169075,0.8968207216096649
2153,-2977.669921875,1726.6400146484375,205.77000427246094,8831.400146484375,-5073.500061035156,2864.4000244140625,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,0.7690994909006348,2.743441816747419,0.8460225399044909
2154,-2933.550048828125,1701.300048828125,219.1300048828125,8817.60009765625,-5065.7000732421875,2535.0,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,0.48996862442243244,2.621722697278676,0.824523685959877
2155,-2904.179931640625,1684.4200439453125,227.1300048828125,8808.400268554688,-5060.4998779296875,2315.800018310547,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,0.30358978933579345,2.5519756035836196,0.8312572538501869
2156,-2904.179931640625,1684.4200439453125,227.1300048828125,8808.400268554688,-5060.4998779296875,2315.800018310547,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,0.30358978933579345,2.5519756035836196,0.8312572538501869
2157,-2845.530029296875,1650.72998046875,240.9199981689453,8790.0,-5050.10009765625,1877.7999877929688,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,-0.06567752605018574,2.4121693443383885,0.8826652411902004
2158,-2816.25,1633.9000244140625,246.72000122070312,8780.800170898438,-5044.89990234375,1659.1000366210938,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,-0.24650343869470803,2.3325687007091935,0.9289049515205614
2159,-2779.68994140625,1612.9000244140625,252.9600067138672,8769.299926757812,-5038.399963378906,1386.1000061035156,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,-0.46577013243201115,2.2122802206673122,1.01347346307259
2160,-2765.080078125,1604.5,255.1300048828125,8764.69970703125,-5035.799865722656,1276.9999694824219,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,-0.5502846555439985,2.15418557835291,1.0586349488870639
2161,-2721.300048828125,1579.3499755859375,260.55999755859375,8750.900268554688,-5027.9998779296875,950.0,2787.2000122070312,4852.300109863281,-2164.7999572753906,1.0,-0.7848692376528275,1.9232770576253102,1.2539052689701904
2162,-2695.0,1482.3199462890625,280.5400085449219,4291.700134277344,-23677.19970703125,4491.700134277344,-4196.700134277344,3600.7000732421875,-2328.3999633789062,0.0,-0.6395255953328092,1.5698279837314462,1.5770415499770878
2163,-2680.7099609375,1403.43994140625,295.04998779296875,4287.300109863281,-23653.1005859375,4270.4998779296875,-4196.700134277344,3600.7000732421875,-2328.3999633789062,0.0,-0.4908724873745951,1.422494048153875,1.7062985336919076
